listing_id,source_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,options_categories,options_list
11,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.700956,2025-08-26T10:19:05.734421,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
12,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701064,2025-08-26T10:19:05.734640,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
13,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701224,2025-08-26T10:19:05.734861,0.42857142857142855,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
14,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701363,2025-08-26T10:19:05.735098,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
15,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701477,2025-08-26T10:19:05.735307,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
16,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701587,2025-08-26T10:19:05.735517,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
17,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701694,2025-08-26T10:19:05.735717,0.5714285714285714,2007,1.0,Unknown,0.0,62,1.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
18,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701818,2025-08-26T10:19:05.735968,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
19,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.701926,2025-08-26T10:19:05.736178,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
20,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702031,2025-08-26T10:19:05.736375,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
21,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702173,2025-08-26T10:19:05.736591,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
22,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702303,2025-08-26T10:19:05.736829,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
23,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702410,2025-08-26T10:19:05.737024,0.42857142857142855,2009,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
24,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702516,2025-08-26T10:19:05.737234,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
25,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702622,2025-08-26T10:19:05.737436,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
26,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702727,2025-08-26T10:19:05.737631,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
27,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702833,2025-08-26T10:19:05.737824,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
28,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.702944,2025-08-26T10:19:05.738018,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
29,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703098,2025-08-26T10:19:05.738345,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
30,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703234,2025-08-26T10:19:05.738559,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
31,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703361,2025-08-26T10:19:05.738793,0.42857142857142855,2009,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
32,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703471,2025-08-26T10:19:05.739016,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
33,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703578,2025-08-26T10:19:05.739375,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
34,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703685,2025-08-26T10:19:05.739582,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
35,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.703808,2025-08-26T10:19:05.739799,0.7142857142857143,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Black Edition,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,,
36,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704055,2025-08-26T10:19:05.740011,0.7142857142857143,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,,
37,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704191,2025-08-26T10:19:05.740254,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
38,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704320,2025-08-26T10:19:05.740463,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
39,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704446,2025-08-26T10:19:05.740713,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
40,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704555,2025-08-26T10:19:05.740992,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
41,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704663,2025-08-26T10:19:05.741209,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
42,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704781,2025-08-26T10:19:05.741406,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
43,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.704901,2025-08-26T10:19:05.741624,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
44,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705013,2025-08-26T10:19:05.741837,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
45,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705129,2025-08-26T10:19:05.742033,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
46,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705285,2025-08-26T10:19:05.742250,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
47,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705435,2025-08-26T10:19:05.742474,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
48,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705624,2025-08-26T10:19:05.742684,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
49,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705776,2025-08-26T10:19:05.742888,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
50,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705887,2025-08-26T10:19:05.743093,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
51,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.705997,2025-08-26T10:19:05.743321,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
52,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.706172,2025-08-26T10:19:05.743556,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
53,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.706344,2025-08-26T10:19:05.743821,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
54,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.706497,2025-08-26T10:19:05.744126,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
55,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.706661,2025-08-26T10:19:05.744357,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
56,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.706793,2025-08-26T10:19:05.744573,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
57,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.706912,2025-08-26T10:19:05.744817,0.42857142857142855,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
58,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707026,2025-08-26T10:19:05.745047,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
59,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707165,2025-08-26T10:19:05.745284,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
60,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707333,2025-08-26T10:19:05.745524,0.42857142857142855,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
61,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707455,2025-08-26T10:19:05.745727,0.42857142857142855,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
62,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707566,2025-08-26T10:19:05.745927,0.42857142857142855,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman R,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
63,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707679,2025-08-26T10:19:05.746165,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
64,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707792,2025-08-26T10:19:05.746405,0.42857142857142855,2024,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
65,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.707904,2025-08-26T10:19:05.746619,0.42857142857142855,2019,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
66,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708058,2025-08-26T10:19:05.746837,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
67,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708269,2025-08-26T10:19:05.747058,0.42857142857142855,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
68,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708402,2025-08-26T10:19:05.747282,0.42857142857142855,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
69,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708509,2025-08-26T10:19:05.747503,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
70,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708610,2025-08-26T10:19:05.747720,0.42857142857142855,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
71,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708709,2025-08-26T10:19:05.747922,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
72,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708812,2025-08-26T10:19:05.748149,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
73,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.708919,2025-08-26T10:19:05.748360,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
74,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709102,2025-08-26T10:19:05.748574,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
75,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709259,2025-08-26T10:19:05.748811,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
76,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709410,2025-08-26T10:19:05.749102,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
77,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709557,2025-08-26T10:19:05.749339,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
78,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709692,2025-08-26T10:19:05.749544,0.42857142857142855,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
79,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709802,2025-08-26T10:19:05.749760,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
80,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.709942,2025-08-26T10:19:05.750009,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
81,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710101,2025-08-26T10:19:05.750302,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
82,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710245,2025-08-26T10:19:05.750530,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
83,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710359,2025-08-26T10:19:05.750758,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
84,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710471,2025-08-26T10:19:05.750969,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
85,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710584,2025-08-26T10:19:05.751308,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
86,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710732,2025-08-26T10:19:05.751543,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
87,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.710944,2025-08-26T10:19:05.751765,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
88,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711079,2025-08-26T10:19:05.751984,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
89,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711251,2025-08-26T10:19:05.752209,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
90,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711386,2025-08-26T10:19:05.752434,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
