listing_id,source_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,options_categories,options_list
11,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684027,2025-08-26T10:15:57.713377,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
12,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684151,2025-08-26T10:15:57.713572,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
13,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684259,2025-08-26T10:15:57.713779,0.42857142857142855,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
14,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684364,2025-08-26T10:15:57.714000,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
15,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684467,2025-08-26T10:15:57.714224,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
16,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684610,2025-08-26T10:15:57.714446,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
17,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684823,2025-08-26T10:15:57.714695,0.5714285714285714,2007,1.0,Unknown,0.0,62,1.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
18,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.684983,2025-08-26T10:15:57.714980,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
19,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685146,2025-08-26T10:15:57.715173,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
20,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685265,2025-08-26T10:15:57.715382,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
21,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685390,2025-08-26T10:15:57.715593,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
22,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685519,2025-08-26T10:15:57.715821,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
23,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685723,2025-08-26T10:15:57.716026,0.42857142857142855,2009,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
24,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685849,2025-08-26T10:15:57.716240,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
25,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.685986,2025-08-26T10:15:57.716466,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
26,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686119,2025-08-26T10:15:57.716688,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
27,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686285,2025-08-26T10:15:57.716876,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
28,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686428,2025-08-26T10:15:57.717056,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
29,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686537,2025-08-26T10:15:57.717230,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
30,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686707,2025-08-26T10:15:57.717475,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
31,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686827,2025-08-26T10:15:57.717651,0.42857142857142855,2009,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
32,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.686950,2025-08-26T10:15:57.717822,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
33,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687104,2025-08-26T10:15:57.717997,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
34,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687238,2025-08-26T10:15:57.718260,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
35,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687359,2025-08-26T10:15:57.718442,0.7142857142857143,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Black Edition,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,,
36,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687595,2025-08-26T10:15:57.718654,0.7142857142857143,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,,
37,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687716,2025-08-26T10:15:57.718855,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
38,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687831,2025-08-26T10:15:57.719067,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
39,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.687947,2025-08-26T10:15:57.719274,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
40,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688075,2025-08-26T10:15:57.719446,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
41,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688184,2025-08-26T10:15:57.719617,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
42,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688293,2025-08-26T10:15:57.719786,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
43,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688405,2025-08-26T10:15:57.719956,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
44,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688509,2025-08-26T10:15:57.720129,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
45,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688627,2025-08-26T10:15:57.720300,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
46,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688731,2025-08-26T10:15:57.720471,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
47,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688831,2025-08-26T10:15:57.720641,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
48,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.688930,2025-08-26T10:15:57.720805,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
49,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689031,2025-08-26T10:15:57.721006,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
50,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689135,2025-08-26T10:15:57.721266,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
51,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689233,2025-08-26T10:15:57.721451,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
52,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689332,2025-08-26T10:15:57.721626,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
53,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689429,2025-08-26T10:15:57.721795,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
54,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689529,2025-08-26T10:15:57.721971,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
55,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689657,2025-08-26T10:15:57.722191,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
56,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689770,2025-08-26T10:15:57.722373,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
57,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689872,2025-08-26T10:15:57.722561,0.42857142857142855,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
58,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.689995,2025-08-26T10:15:57.722748,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
59,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690114,2025-08-26T10:15:57.722937,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
60,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690222,2025-08-26T10:15:57.723241,0.42857142857142855,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
61,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690342,2025-08-26T10:15:57.723462,0.42857142857142855,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
62,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690529,2025-08-26T10:15:57.723657,0.42857142857142855,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman R,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
63,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690672,2025-08-26T10:15:57.723845,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
64,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690813,2025-08-26T10:15:57.724085,0.42857142857142855,2024,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
65,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.690923,2025-08-26T10:15:57.724306,0.42857142857142855,2019,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
66,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691026,2025-08-26T10:15:57.724520,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
67,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691156,2025-08-26T10:15:57.724721,0.42857142857142855,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
68,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691298,2025-08-26T10:15:57.724929,0.42857142857142855,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
69,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691424,2025-08-26T10:15:57.725163,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
70,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691588,2025-08-26T10:15:57.725367,0.42857142857142855,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
71,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691724,2025-08-26T10:15:57.725563,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
72,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691830,2025-08-26T10:15:57.725778,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
73,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.691928,2025-08-26T10:15:57.725974,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
74,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692025,2025-08-26T10:15:57.726163,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
75,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692127,2025-08-26T10:15:57.726384,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
76,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692238,2025-08-26T10:15:57.726675,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
77,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692337,2025-08-26T10:15:57.726891,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
78,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692435,2025-08-26T10:15:57.727109,0.42857142857142855,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
79,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692531,2025-08-26T10:15:57.727315,0.42857142857142855,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
80,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692637,2025-08-26T10:15:57.727519,0.42857142857142855,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
81,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692736,2025-08-26T10:15:57.727731,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
82,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692833,2025-08-26T10:15:57.727943,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
83,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.692936,2025-08-26T10:15:57.728155,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
84,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693034,2025-08-26T10:15:57.728358,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
85,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693131,2025-08-26T10:15:57.728585,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
86,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693256,2025-08-26T10:15:57.728813,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
87,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693366,2025-08-26T10:15:57.729041,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
88,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693473,2025-08-26T10:15:57.729249,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
89,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693578,2025-08-26T10:15:57.729470,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
90,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693702,2025-08-26T10:15:57.729678,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
