listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list
11,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A88BU780243/?referrer_id=autotempest,2025-08-28T13:55:32.036647,2025-08-28T13:55:32.122109,1.0,2011,1.0,"$43,973",1.0,"71,161",1.0,Cayman S,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,300,1350,technology,BOSE Surround Sound
12,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/dccb8902-a155-44e3-bf33-6f563cb8bb77/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.036729,2025-08-28T13:55:32.123271,1.0,2012,1.0,"$29,900",1.0,"86,375",1.0,Boxster S,1.0,Aqua Blue Metallic,TAN,1.0,1.0,AutoTempest,1.0,0,3600,11895,"performance, exterior, convenience, technology, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Park Assist, BOSE Surround Sound, PCM w/ Navigation, Heated Seats"
13,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9887f1df-72af-47b2-b670-d9ef90a28773/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.036810,2025-08-28T13:55:32.136801,1.0,2011,1.0,"$19,997",1.0,"82,539",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1750,9000,"exterior, seating, technology","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, PCM w/ Navigation"
14,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9911a576-8804-4fd7-a62d-61ca63768259/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.036888,2025-08-28T13:55:32.145038,1.0,2009,1.0,"$39,999",1.0,"14,832",1.0,Boxster S,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,2200,10475,"performance, exterior, technology, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, BOSE Surround Sound, PCM w/ Navigation, Heated Seats"
15,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bef1535e-4d4d-481e-8ca8-4e69dd69d141/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.036963,2025-08-28T13:55:32.156001,1.0,2011,1.0,"$30,800",1.0,"76,250",1.0,Boxster S,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,2700,12000,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, PCM w/ Navigation, Heated Seats"
16,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/2f1f4a4f-d920-493f-9339-98079335f3f1/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.037037,2025-08-28T13:55:32.170752,0.5714285714285714,2011,1.0,"$30,190",1.0,Unknown,0.0,Boxster S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,
17,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d58b0ed4-43af-43c6-aec4-1fec0d7b3dfc/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.037136,2025-08-28T13:55:32.170862,1.0,2011,1.0,"$41,998",1.0,"43,076",1.0,Boxster S,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,3750,12390,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, PCM w/ Navigation"
18,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/00913ac2-c363-4c68-be09-13193ee12b64/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.037215,2025-08-28T13:55:32.185573,1.0,2010,1.0,"$26,992",1.0,"33,497",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,800,3360,"exterior, seating","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Heated Seats"
19,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/571de632-1f0c-428d-808c-a1e93e992e13/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.037291,2025-08-28T13:55:32.191759,1.0,2012,1.0,"$19,499",1.0,"105,081",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,2400,10650,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation, Heated Seats"
20,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/c2112af7-00a0-49bf-9278-d9e6f627d93e/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.037366,2025-08-28T13:55:32.207269,1.0,2011,1.0,"$32,999",1.0,"80,000",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
21,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/5478a97d-5d9b-4b8c-9063-147503a1631e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T13:55:32.037446,2025-08-28T13:55:32.208134,1.0,2010,1.0,"$17,987",1.0,"116,045",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,2400,8735,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats"
22,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/306463169067?hash=item475aa0da2b%3Ag%3ABv4AAOSwQS9oWly0&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-08-28T13:55:32.037523,2025-08-28T13:55:32.226627,1.0,2009,1.0,"$14,995",1.0,"103,617",1.0,Boxster Base,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
23,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB298X9U730175/?referrer_id=autotempest,2025-08-28T13:55:32.037660,2025-08-28T13:55:32.227716,1.0,2009,1.0,"$29,990",1.0,"58,616",1.0,Boxster S,1.0,Aqua Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
24,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29899U710776/?referrer_id=autotempest,2025-08-28T13:55:32.037754,2025-08-28T13:55:32.228844,1.0,2009,1.0,"$27,990",1.0,"59,236",1.0,Boxster S,1.0,Midnight Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
25,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A87AS730095/?referrer_id=autotempest,2025-08-28T13:55:32.037834,2025-08-28T13:55:32.230112,1.0,2010,1.0,"$33,700",1.0,"39,587",1.0,Boxster S,1.0,Gt Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
26,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A84AS710096/?referrer_id=autotempest,2025-08-28T13:55:32.037911,2025-08-28T13:55:32.231242,0.14285714285714285,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,
